GENOME1	GENOME2	ANI(1->2)	ANI(2->1)	AF(1->2)	AF(2->1)
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.74.fna	72.41	72.58	0.13	0.09
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.77.fna	67.33	70.47	0.04	0.04
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.78.fna	70.02	68.07	0.03	0.08
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.79.fna	70.11	66.40	0.03	0.05
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.8.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.92.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-16-bin.99.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.113.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.114.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.115.fna	68.31	70.67	0.04	0.04
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.119.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.122.fna	71.78	71.75	0.09	0.08
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.124.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.13.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.15.fna	73.92	73.65	0.09	0.07
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.29.fna	73.72	73.13	0.08	0.09
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.38.fna	70.69	67.80	0.10	0.08
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.42.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.43.fna	71.49	71.45	0.06	0.04
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.45.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.49.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.5.fna	72.01	69.97	0.07	0.08
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.51.fna	74.40	68.04	0.11	0.09
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.53.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.54.fna	72.23	70.25	0.06	0.04
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.59.fna	68.25	63.37	0.09	0.07
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.65.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.66.fna	73.51	73.78	0.12	0.08
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.72.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.73.fna	75.79	75.92	0.15	0.12
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.79.fna	69.59	69.70	0.04	0.04
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.80.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.84.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.9.fna	99.81	99.79	0.66	0.72
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-07-24-bin.97.fna	72.35	72.31	0.03	0.03
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.1.fna	71.00	70.12	0.13	0.09
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.102.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.104.fna	73.68	73.64	0.07	0.06
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.105.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.112.fna	70.87	74.30	0.05	0.07
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.129.fna	68.35	66.90	0.02	0.11
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.23.fna	74.39	73.61	0.09	0.08
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.28.fna	69.48	70.25	0.11	0.08
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.34.fna	69.26	62.45	0.05	0.03
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.67.fna	76.21	75.56	0.14	0.11
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.81.fna	70.19	70.35	0.05	0.07
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.9.fna	72.97	71.09	0.09	0.07
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.92.fna	73.80	73.95	0.08	0.11
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.94.fna	72.01	72.05	0.08	0.08
POS2015-07-16-bin.107.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.102.fna	71.04	70.01	0.08	0.06
POS2015-07-16-bin.107.fna	coassembly-bin.109.fna	73.09	73.18	0.07	0.08
POS2015-07-16-bin.107.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.118.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.13.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.133.fna	76.28	74.47	0.14	0.11
POS2015-07-16-bin.107.fna	coassembly-bin.134.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.149.fna	72.35	59.40	0.04	0.04
POS2015-07-16-bin.107.fna	coassembly-bin.15.fna	68.83	69.46	0.03	0.02
POS2015-07-16-bin.107.fna	coassembly-bin.150.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.151.fna	99.84	99.85	0.67	0.66
POS2015-07-16-bin.107.fna	coassembly-bin.156.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.158.fna	73.53	72.37	0.07	0.06
POS2015-07-16-bin.107.fna	coassembly-bin.168.fna	78.79	78.76	0.25	0.17
POS2015-07-16-bin.107.fna	coassembly-bin.172.fna	65.98	67.36	0.01	0.01
POS2015-07-16-bin.107.fna	coassembly-bin.177.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.184.fna	69.59	67.03	0.10	0.06
POS2015-07-16-bin.107.fna	coassembly-bin.185.fna	69.76	67.37	0.09	0.06
POS2015-07-16-bin.107.fna	coassembly-bin.191.fna	73.40	73.50	0.13	0.08
POS2015-07-16-bin.107.fna	coassembly-bin.195.fna	69.99	70.20	0.04	0.06
POS2015-07-16-bin.107.fna	coassembly-bin.197.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.200.fna	71.83	71.60	0.08	0.07
POS2015-07-16-bin.107.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.34.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.35.fna	72.81	73.91	0.11	0.13
POS2015-07-16-bin.107.fna	coassembly-bin.37.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.39.fna	72.09	72.01	0.01	0.01
POS2015-07-16-bin.107.fna	coassembly-bin.4.fna	71.28	67.38	0.12	0.10
POS2015-07-16-bin.107.fna	coassembly-bin.47.fna	70.92	69.75	0.06	0.08
POS2015-07-16-bin.107.fna	coassembly-bin.49.fna	77.35	76.99	0.20	0.14
POS2015-07-16-bin.107.fna	coassembly-bin.50.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.51.fna	71.28	66.07	0.02	0.11
POS2015-07-16-bin.107.fna	coassembly-bin.58.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.61.fna	79.89	80.54	0.27	0.14
POS2015-07-16-bin.107.fna	coassembly-bin.62.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.71.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.77.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.86.fna	70.45	70.55	0.02	0.02
POS2015-07-16-bin.107.fna	coassembly-bin.88.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.89.fna	71.91	69.96	0.08	0.10
POS2015-07-16-bin.107.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.93.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-16-bin.107.fna	coassembly-bin.95.fna	70.04	69.63	0.05	0.05
POS2015-07-16-bin.107.fna	coassembly-bin.97.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.105.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.116.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.22.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.38.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.49.fna	70.16	64.23	0.08	0.09
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.51.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.54.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.55.fna	60.88	54.55	0.06	0.06
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.6.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.74.fna	69.40	70.71	0.10	0.05
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.77.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.79.fna	67.55	59.44	0.03	0.04
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-16-bin.99.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.114.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.115.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.119.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.122.fna	73.92	74.48	0.22	0.18
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.124.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.42.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.43.fna	74.19	69.93	0.11	0.11
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.45.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.5.fna	67.24	71.44	0.08	0.03
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.51.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.53.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.73.fna	67.75	72.13	0.09	0.07
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.79.fna	69.64	70.51	0.04	0.04
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.9.fna	73.24	73.02	0.10	0.09
POS2015-07-16-bin.109.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.104.fna	69.80	65.74	0.08	0.08
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.112.fna	75.40	74.69	0.19	0.22
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.129.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.23.fna	77.99	78.90	0.27	0.22
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.81.fna	69.50	69.45	0.04	0.05
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.9.fna	72.85	71.60	0.07	0.06
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.92.fna	99.76	99.76	0.51	0.62
POS2015-07-16-bin.109.fna	POS2015-08-06-bin.99.fna	69.37	69.51	0.02	0.02
POS2015-07-16-bin.109.fna	coassembly-bin.102.fna	71.16	59.42	0.07	0.06
POS2015-07-16-bin.109.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.132.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.133.fna	66.76	66.39	0.10	0.08
POS2015-07-16-bin.109.fna	coassembly-bin.134.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.158.fna	65.28	59.09	0.08	0.10
POS2015-07-16-bin.109.fna	coassembly-bin.168.fna	71.61	72.51	0.09	0.05
POS2015-07-16-bin.109.fna	coassembly-bin.172.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.18.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.180.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.184.fna	76.27	73.64	0.10	0.06
POS2015-07-16-bin.109.fna	coassembly-bin.185.fna	68.21	69.37	0.09	0.05
POS2015-07-16-bin.109.fna	coassembly-bin.195.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.197.fna	68.60	69.39	0.03	0.03
POS2015-07-16-bin.109.fna	coassembly-bin.200.fna	72.63	74.84	0.23	0.18
POS2015-07-16-bin.109.fna	coassembly-bin.29.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.35.fna	72.64	72.73	0.08	0.08
POS2015-07-16-bin.109.fna	coassembly-bin.37.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.39.fna	65.48	71.38	0.02	0.09
POS2015-07-16-bin.109.fna	coassembly-bin.4.fna	72.02	71.73	0.10	0.06
POS2015-07-16-bin.109.fna	coassembly-bin.47.fna	68.90	69.62	0.06	0.09
POS2015-07-16-bin.109.fna	coassembly-bin.49.fna	70.33	72.02	0.11	0.06
POS2015-07-16-bin.109.fna	coassembly-bin.50.fna	74.20	74.18	0.00	0.00
POS2015-07-16-bin.109.fna	coassembly-bin.51.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.61.fna	72.56	73.47	0.11	0.05
POS2015-07-16-bin.109.fna	coassembly-bin.65.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.77.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.81.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.85.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.86.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.88.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.89.fna	72.46	72.68	0.10	0.10
POS2015-07-16-bin.109.fna	coassembly-bin.91.fna	0	0	0	0
POS2015-07-16-bin.109.fna	coassembly-bin.94.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.100.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.105.fna	60.42	66.42	0.22	0.13
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.109.fna	74.14	76.86	0.29	0.17
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.115.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.116.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.22.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.36.fna	63.58	70.32	0.09	0.05
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.38.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.41.fna	71.60	70.76	0.08	0.04
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.42.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.43.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.45.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.49.fna	68.04	57.39	0.06	0.03
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.51.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.54.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.55.fna	48.85	59.48	0.10	0.10
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.6.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.74.fna	69.34	67.04	0.03	0.02
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.77.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.78.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.79.fna	47.80	61.35	0.04	0.04
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.83.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.92.fna	70.13	68.67	0.01	0.01
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.94.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-16-bin.99.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.101.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.113.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.114.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.115.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.118.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.119.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.122.fna	73.58	75.09	0.08	0.06
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.124.fna	50.58	72.48	0.04	0.01
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.15.fna	81.78	76.97	0.16	0.14
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.24.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.29.fna	75.79	75.57	0.21	0.17
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.38.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.40.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.42.fna	63.42	33.08	0.08	0.25
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.43.fna	46.90	61.78	0.15	0.09
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.45.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.49.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.5.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.51.fna	70.63	72.65	0.17	0.14
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.52.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.53.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.54.fna	53.80	66.00	0.11	0.09
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.55.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.57.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.59.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.65.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.66.fna	70.55	70.81	0.03	0.02
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.67.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.72.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.73.fna	67.23	71.60	0.07	0.04
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.79.fna	67.43	71.39	0.02	0.02
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.80.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.84.fna	75.04	75.03	0.02	0.08
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.85.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.87.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.9.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.96.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-07-24-bin.97.fna	65.54	60.63	0.17	0.21
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.1.fna	57.04	71.62	0.06	0.02
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.10.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.100.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.102.fna	63.58	34.36	0.08	0.25
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.103.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.104.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.105.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.112.fna	99.82	99.79	0.68	0.70
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.114.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.122.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.129.fna	68.01	48.60	0.03	0.31
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.20.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.22.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.23.fna	80.73	80.87	0.11	0.14
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.28.fna	71.38	70.64	0.02	0.03
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.33.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.34.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.53.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.59.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.60.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.67.fna	57.40	72.24	0.11	0.06
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.81.fna	70.57	69.16	0.01	0.04
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.84.fna	0	0	0	0
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.9.fna	69.54	69.85	0.18	0.08
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.92.fna	73.37	77.00	0.15	0.13
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.94.fna	68.55	73.85	0.08	0.09
POS2015-07-16-bin.112.fna	POS2015-08-06-bin.99.fna	0	0	0	0
POS2015-07-16-bin.112.fna	coassembly-bin.102.fna	0	0	0	0
POS2015-07-16-bin.112.fna	coassembly-bin.109.fna	75.22	77.00	0.26	0.19
POS2015-07-16-bin.112.fna	coassembly-bin.111.fna	0	0	0	0
POS2015-07-16-bin.112.fna	coassembly-bin.112.fna	0	0	0	0
POS2015-07-16-bin.112.fna	coassembly-bin.118.fna	0	0	0	0
